,Start Time,End Time,EN,ES,Highlight,Comments,Speaker,Interview
961,00:11:27:02,00:11:29:17,of body through malua,de cuerpo por medio de la malua,,,healing woman,Healing Woman
962,00:11:30:12,00:11:34:26,better known as bija.,más conocida como bija.,,,healing woman,Healing Woman
963,00:11:34:27,00:11:37:08,Is it an energy purification?,¿Es una purificación de energía?,,,healing woman,Healing Woman
964,00:11:37:09,00:11:40:14,"Yes, an energy like hers, she is sick","Sí, una energía, como ella está enferma",,,healing woman,Healing Woman
965,00:11:40:28,00:11:44:25,"to scare away what she had
or the energy that was already bad","para espantar lo que ella tenía
o la energía que ya estaba malita",,,healing woman,Healing Woman
966,00:11:45:08,00:11:49:07,"and suddenly they scare it with something
cold that is the chirrinchi (alcoholic drink) and also with the medicine","y de repente la espantan con algo
frío que es el chirrinchi (bebida alcohólica) y ya con la medicina",TURQUOISE (3),,healing woman,Healing Woman
967,00:11:49:13,00:11:52:03,"she's going to feel good
everything she had wrong","ella se va a sentir bien
todo lo que ella tenía mal",,,healing woman,Healing Woman
968,00:11:52:09,00:11:55:27,She will get her energy back.,va a recuperar su energía.,,,healing woman,Healing Woman
969,00:11:56:16,00:11:58:21,"Well, in her case, the flu,","Bueno, en el caso de ella, de la gripa,",,,healing woman,Healing Woman
970,00:12:00:05,00:12:02:03,we have,tenemos el,,,healing woman,Healing Woman
971,00:12:02:25,00:12:04:26,We also have the,igualmente el,,,healing woman,Healing Woman
972,00:12:04:27,00:12:08:26,with the,con el,,,healing woman,Healing Woman
973,00:12:09:29,00:12:12:15,"kalenakalu, this one","kalenakalu, estas",,,healing woman,Healing Woman
974,00:12:12:16,00:12:14:12,"three together,","tres juntas,",,,healing woman,Healing Woman
975,00:12:15:15,00:12:17:29,these plants heal,estas plantas curan,,,healing woman,Healing Woman
976,00:12:18:00,00:12:23:03,"the flu disease, of the asthmatic person","la enfermedad de la gripe, de la persona asmática",,,healing woman,Healing Woman
977,00:12:23:19,00:12:26:27,doing vaporization and by drink,haciendo vaporización y también tomada,,,healing woman,Healing Woman
978,00:12:27:07,00:12:29:16,and the vaporization with sea salt.,y la vaporización con la sal marina.,,,healing woman,Healing Woman
979,00:12:30:12,00:12:33:25,"One of those who fought a lot
With the COVID disease","Una de las que combatió bastante
la enfermedad que llegó del COVID",,,healing woman,Healing Woman
980,00:12:34:03,00:12:37:07,"It was this wonderful (plant) that you see here,","fue esta maravillosa que ustedes ven acá,",,,healing woman,Healing Woman
981,00:12:37:08,00:12:39:18,doing the vaporization with the sea salt.,haciendo la vaporización con la sal marina.,,,healing woman,Healing Woman
982,00:12:40:08,00:12:44:04,"All three of them together
Are mixed and you have to drink it","Se hacen juntas las tres,
toman forma y uno lo tenía que consumir",,,healing woman,Healing Woman
983,00:12:44:14,00:12:49:18,"before coffee or breakfast
because it is already in the morning.","antes del café o desayuno
porque es ya en la mañanita.",,,healing woman,Healing Woman
984,00:12:50:01,00:12:54:19,"It is the first thing that before drinking coffee, to
drink this for the flu.","Es lo primerito que antes de tomar el café, hacer
la bebida de esta para la gripe.",,,healing woman,Healing Woman
985,00:12:55:16,00:12:59:08,"It heals our children quite a lot,
is the only medicine","Ella sana bastante a nuestros hijos,
es la única medicina",,,healing woman,Healing Woman
986,00:12:59:09,00:13:04:28,that we use in our ranch.,que nosotros utilizamos en nuestra ranchería.,,,healing woman,Healing Woman
987,00:13:04:29,00:13:07:29,when our children,Cuando nuestros hijos,,,healing woman,Healing Woman
988,00:13:08:01,00:13:11:05,or when there is diarrhea,o cuando hay una diarrea,,,healing woman,Healing Woman
989,00:13:11:21,00:13:14:26,very strong that the diarrhea comes with blood.,muy fuerte que la diarrea venga con sangre.,,,healing woman,Healing Woman
990,00:13:14:27,00:13:17:20,"This is called turio'u, the turio'u","Esto se llama turio´u, el turio´u",,,healing woman,Healing Woman
991,00:13:18:18,00:13:20:24,or itachon (because of its cup shape),o itachon (por su forma de taza),,,healing woman,Healing Woman
992,00:13:21:07,00:13:23:10,"It is when one begins to scratch the itachon,","Es cuando uno empieza a rayar el itachon ,",,,healing woman,Healing Woman
993,00:13:24:03,00:13:26:06,"already scratched,","ya rayada,",,,healing woman,Healing Woman
994,00:13:26:24,00:13:36:13,"touch,","toca,",,,healing woman,Healing Woman
995,00:13:36:14,00:13:41:15,"A red, pinkish color comes out, that is the one that will cure","sale un color rojo,  rosadito, esa es la que va a curar",,,healing woman,Healing Woman
996,00:13:42:03,00:13:44:08,to the person who has diarrhea,a la persona que tiene diarrea,,,healing woman,Healing Woman
997,00:13:48:19,00:13:50:16,"it's called wainruin'ou,","se llama wainruin´ou,",,,healing woman,Healing Woman
998,00:13:50:17,00:13:54:16,This wainruin'ou medicine,"está medicina wainruin´ou,",,,healing woman,Healing Woman
999,00:14:03:02,00:14:04:21,Do you see the color?,¿Si ven el color?,,,healing woman,Healing Woman
1000,00:14:05:08,00:14:07:10,wainruin'ou is for diarrhea.,wainruin´ou es para la diarrea.,,,healing woman,Healing Woman
1001,00:14:08:23,00:14:09:09,"Let's say,","Digamos,",,,healing woman,Healing Woman
1002,00:14:09:09,00:14:13:01,Our children drink it and it helps a lot to stop the diarrhea,la toman nuestros niños y ayudan mucho a que la diarrea pare,,,healing woman,Healing Woman
1003,00:14:13:16,00:14:16:02,So the diarrhea no longer continues for the child or the lady.,y no vaya a seguir el niño o la señora con diarrea.,,,healing woman,Healing Woman
1004,00:14:16:16,00:14:19:19,"When diarrhea comes with blood, it is already accompanied","Cuando la diarrea viene con sangre, ya viene acompañada",,,healing woman,Healing Woman
1005,00:14:19:20,00:14:22:17,of the turi´ou of the wainruin´ou (plants) with this,del  turi´ou del wainruin´ou (plantas) con esta,,,healing woman,Healing Woman
1006,00:14:22:28,00:14:25:13,"which is called palisa or kinou'ta,","que se llama palisa o kinou´ ta,",,,healing woman,Healing Woman
1007,00:14:27:00,00:14:29:01,that is the red medicine,que es la medicina roja,,,healing woman,Healing Woman
1008,00:14:29:21,00:14:32:11,"And they are sticks and this is dry too,","Y son unos palos y esto seco también,",,,healing woman,Healing Woman
1009,00:14:32:12,00:14:36:14,all three are cooked together and you start drinking it,se cocinan todos los tres juntos y empieza uno a,,,healing woman,Healing Woman
1010,00:14:36:15,00:14:40:17,"twice a week, Monday and Tuesday,","tomarlo dos veces a la semana, lunes y martes,",,,healing woman,Healing Woman
1011,00:14:40:25,00:14:43:11,Then the other week Monday and Tuesday.,Luego la otra semana lunes y martes.,,,healing woman,Healing Woman
1012,00:14:43:19,00:14:52:12,"And so on, until the diarrhea goes away.",Y así la diarrea se va quitando.,,,healing woman,Healing Woman
1013,00:15:49:29,00:15:52:25,Drink it just a little,Tómate solo un poquito,,,healing woman,Healing Woman
1014,00:15:59:29,00:16:01:17,and it must be very bitter,y tiene que ser muy amarga,,,healing woman,Healing Woman
1015,00:16:01:18,00:16:05:22,so it can stop the diarrhea.,para que pueda parar la diarrea.,,,healing woman,Healing Woman
1016,00:16:06:10,00:16:07:10,"On the other hand,","Por otro lado,",,,healing woman,Healing Woman
1017,00:16:08:12,00:16:10:25,we have here the kasuou,tenemos acá el kasuou,,,healing woman,Healing Woman
1018,00:16:12:27,00:16:13:24,when our children,"cuando nuestros niños,",,,healing woman,Healing Woman
1019,00:16:13:24,00:16:16:15,"girls develop at the age of 12,","las niñas se desarrollan a la edad de 12 años,",,,healing woman,Healing Woman
1020,00:16:17:07,00:16:21:15,"we also have to purify the body with jawapia,
clean the body","también tenemos que purificar el cuerpo con jawapia,
limpiar el organismo",,,healing woman,Healing Woman
1021,00:16:22:06,00:16:24:24,In order to have the girl,y para que la niña permanezca,,,healing woman,Healing Woman
1022,00:16:24:25,00:16:29:23,"with firm skin forever and that she enjoys
eternal youth,","siempre con su piel dura y permanezca
eterna juventud,",,,healing woman,Healing Woman
1023,00:16:30:06,00:16:33:14,"We give you the mou'a, the mou'a is the dove","le damos la moou´a, la mou´a  es la palomita",,,healing woman,Healing Woman
1024,00:16:34:00,00:16:39:09,"and we cook it as if it was soup
and as a traditional drink so that she","y como sancocharlo en forma de sopita
y como bebida tradicional para que ella",,,healing woman,Healing Woman
1025,00:16:39:10,00:16:42:29,"Can have very clean skin
and to stay well,","pueda permanecer con su piel
bien limpiecita y permanezca bien,",,,healing woman,Healing Woman
1026,00:16:43:09,00:16:47:07,"it is called kasuo´u (white bun), a stone","se llama kasuo´u (bollo blanco), una piedra",,,healing woman,Healing Woman
1027,00:16:47:17,00:16:50:17,kasuo´u The drink of the majayut (lady),kasuo´u La bebida de la majayut (señorita),,,healing woman,Healing Woman
1028,00:16:51:08,00:16:55:15,or the confinement drink or the young lady drink.,o del encierro o la bebida de la señorita.,,,healing woman,Healing Woman
1029,00:17:06:23,00:17:08:24,well and,Bueno y el,,,healing woman,Healing Woman
1030,00:17:09:12,00:17:11:20,"one of those is the,","uno de esos es el,",,,healing woman,Healing Woman
1031,00:17:12:19,00:17:17:13,"the bath to purify the body,
the bath","el baño para para purificar el cuerpo,
el baño",,,healing woman,Healing Woman
1032,00:17:17:14,00:17:22:01,"tries that when there is a problem, there are many kinds of problem.","trata de que cuando hay un problema, hay muchas clases de problema.",,,healing woman,Healing Woman
1033,00:17:22:02,00:17:26:10,"For example, it may be the problem of death
or the problem","Por ejemplo, puede ser el  problema de muerte
o el problema",,,healing woman,Healing Woman
1034,00:17:26:11,00:17:31:25,"when there is controversy
for example, with the territories,","cuando hay una controversia
por ejemplo, con los territorios,",,,healing woman,Healing Woman
1035,00:17:32:02,00:17:34:26,one has to find a way to take a bath,uno tiene que buscar la manera de hacerse el baño,,,healing woman,Healing Woman
1036,00:17:35:02,00:17:37:19,"to scare away that problem, so that it goes away,","para espantar ese problema, para que se vaya lejos,",,,healing woman,Healing Woman
1037,00:17:37:27,00:17:42:12,"To avoid a problem between the two families,","no haya tampoco que entre las dos familias
haya conflicto entre las dos familias,",,,healing woman,Healing Woman
1038,00:17:42:20,00:17:45:16,that family has to stay united,sino que esa familia tiene que estar unida,,,healing woman,Healing Woman
1039,00:17:45:17,00:17:48:15,and for this problem it is necessary to look for the solution.,y para esa problemática hay que buscar la solución.,,,healing woman,Healing Woman
1040,00:17:48:25,00:17:50:26,"And then, how do we do it?, with the bath","Y entonces, ¿Cómo lo hacemos?, con el baño",,,healing woman,Healing Woman
1041,00:17:51:17,00:17:53:28,Basically all medicines are already together,Ya prácticamente todas las medicinas están juntas,,,healing woman,Healing Woman
1042,00:17:53:29,00:17:55:13,which is the bath,que es el baño.,,,healing woman,Healing Woman
1043,00:17:57:29,00:17:58:19,That already comes,Ya eso viene,,,healing woman,Healing Woman
1044,00:17:58:19,00:18:02:19,with chirrinchi that's already cold,Con chirrinchi  ya está fría,,,healing woman,Healing Woman
1045,00:18:03:14,00:18:07:05,"and start to do the bath, scare it from behind","y empieza a hacer el baño, espantarla desde atrás",,,healing woman,Healing Woman
1046,00:18:07:21,00:18:13:02,"so that when it goes, move there, look there","para que cuando ella va, muévete allá, mira para allá",,,healing woman,Healing Woman
1047,00:18:15:26,00:18:18:03,"well, with the totuma like this,","bueno, con la totuma así,",,,healing woman,Healing Woman
1048,00:18:18:04,00:18:20:17,"one does it like that, scaring","uno le hace así, espantando",,,healing woman,Healing Woman
1049,00:18:21:17,00:18:23:16,The bad energy,las mala energías,,,healing woman,Healing Woman
1050,00:18:23:17,00:18:26:03,so that this problem does not come back,para que ese problema no vuelva hacia ella,,,healing woman,Healing Woman
1051,00:18:26:15,00:18:29:27,and she has to push it away and let her talk,y lo tiene que alejar y que ella hable,,,healing woman,Healing Woman
1052,00:18:30:11,00:18:35:01,"and tell it to go to the bottom of the sea, taking also
of course","y le diga que vaya al fondo del mar, sacando también
claro",,,healing woman,Healing Woman
1053,00:18:35:04,00:18:39:09,"the lania (amulet or charm), begins…
I'm going to take out the lania.","lo que es la, la lania (aseguranza)  , empieza…
ya voy a sacar la lania.",,,healing woman,Healing Woman
1054,00:18:40:01,00:18:44:00,The lania is a tiny backpack,"La aseguranza (lania), es una mochila pequeñita",,,healing woman,Healing Woman
1055,00:18:45:00,00:18:48:20,That Lania is Grandma's.,"que esa lania, es de la abuela.",,,healing woman,Healing Woman
1056,00:19:20:14,00:19:23:15,jawapia,jawapia,,,healing woman,Healing Woman
1057,00:19:23:16,00:19:25:22,This jawapia you have to try to scratch it,Esta jawapia hay que tratar de rayarla,,,healing woman,Healing Woman
1058,00:19:25:27,00:19:28:17,"to do the girl's bath, to scare the","para hacerle el baño de la niña, para espantar la",,,healing woman,Healing Woman
1059,00:19:29:02,00:19:32:19,"problematic, move away that problem","problemática, alejar esa problemática",,,healing woman,Healing Woman
1060,00:19:32:27,00:19:35:19,"so that none of the family will be touched,
nor the family","para que no vaya a tocar ninguna de la familia,
ni la familia",,,healing woman,Healing Woman
1061,00:19:35:20,00:19:39:23,of the young,de la joven.,,,healing woman,Healing Woman
1062,00:19:39:24,00:19:40:22,It's called jawapia,"Se llama jawapia,",,,healing woman,Healing Woman
1063,00:19:42:08,00:19:44:15,a medicinal green plant,una planta verde medicinal,,,healing woman,Healing Woman
1064,00:19:44:16,00:19:48:14,"that has its name,
but it's grandma's secret.","que tiene su nombre,
pero es el secreto de la abuela.",,,healing woman,Healing Woman
1065,00:19:49:09,00:19:52:17,"You don't have to say,
but you have to show nothing more than medicine,","Uno no tiene porque,
pero hay que mostrar nada más la medicina,",,,healing woman,Healing Woman
1066,00:19:52:18,00:19:56:05,"because one never reveals
what is something important to her.","porque uno nunca revela
lo que es algo importante para ella.",,,healing woman,Healing Woman
1067,00:19:56:06,00:20:00:02,"You must keep it, you can take it","Uno pretende conservarla, puede cogerla",,,healing woman,Healing Woman
1068,00:20:00:03,00:20:04:04,"with your own hands,","con sus propias manos,",,,healing woman,Healing Woman
1069,00:20:04:05,00:20:05:14,The plant.,la planta.,,,healing woman,Healing Woman
1070,00:20:54:09,00:20:56:13,This is the lania,Esta es la lania,,,healing woman,Healing Woman
1071,00:20:57:20,00:20:58:23,of the grandmother,de la abuela,,,healing woman,Healing Woman
1072,00:21:00:28,00:21:04:04,You pick it up and starts to,Uno lo coge y empieza,,,healing woman,Healing Woman
1073,00:21:04:05,00:21:07:22,take away anything evil there is,quítale el mal que tenga,,,healing woman,Healing Woman
1074,00:21:09:06,00:21:12:23,"take what’s evil to the bottom of the sea, let no evil come near here","llévate ese mal al fondo del mar, que ningún mal se acerque por aca",,,healing woman,Healing Woman
1075,00:21:13:07,00:21:17:06,so that it does not affect our guests. God I ask you,para que no afecte a nuestros invitados. Dios te pido a ti,,,healing woman,Healing Woman
1076,00:21:18:20,00:21:21:08,who entrusted me with this plant to protect people.,quien me encargó esta planta para proteger a las personas.,,,healing woman,Healing Woman
1077,00:21:21:09,00:21:24:22,"Scaring away with this, it is the grandmother's lania,","espantando con esto, es la lania de la abuela,",,,healing woman,Healing Woman
